,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,good
2605,7.585076610103074,0.14943007704311198,0.49,2.1412452389316137,0.0359430077043112,42.37720308172448,119.62279691827553,0.9929320210786036,3.275088123268979,0.3962279691827552,10.392538305051536,1
2606,7.113290342771692,0.19881031773479402,0.3154554891206398,4.9867096572283085,0.0316784523397809,36.0,135.85316137108677,0.9948853161371087,3.2453161371086767,0.6517470903130587,10.529367725782647,1
2607,5.9,0.2562578677861419,0.28250121042863724,1.325012104286372,0.03212506052143186,35.87493947856814,95.0,0.9890113087057889,3.115016946000921,0.6299951582854512,12.787445530711326,1
2608,6.9,0.3565732019418839,0.2762284532038744,3.9525856155350714,0.03437715467961256,16.06573201941884,80.62284532038744,0.9908104527685434,3.1137715467961256,0.42851298524261844,12.095150541748163,1
2609,8.2,0.37,0.36,1.0,0.034,17.0,93.0,0.9906,3.04,0.32,11.7,1
2610,7.7388416570883365,0.283822396431979,0.3430579171455832,1.6344015678878105,0.028382239643197894,32.07644792863958,117.96177603568022,0.9901466332364701,3.0137606271551243,0.3880270325071558,12.080888017840104,1
2611,6.469965156234827,0.3388927604183526,0.37889276041835257,6.130449088495305,0.02257715833306359,30.588927604183525,113.41107239581648,0.9906907193176829,3.137667828125506,0.4456538906194366,12.564428958326591,1
2612,6.843488765753586,0.2804179747942634,0.3330466297260756,2.0955786397249025,0.04278134810956975,34.130224684928294,102.1302246849283,0.9919915196979485,3.2495578639724902,0.49479101260286834,11.478134810956975,1
2613,5.365466111203522,0.26963528967395867,0.29,4.925438849080935,0.03547276031772435,65.18190079431086,139.41828095317305,0.9901240436193962,3.1758171904682695,0.4345520635448695,12.021791745820522,1
2614,7.833959995244707,0.33233550124826433,0.3650469996433531,3.172885016049113,0.03666040004755293,34.417449994055886,108.83489998811177,0.9911951675050525,3.089906000713294,0.5126174991083826,12.84174499940559,1
2615,6.42111106383156,0.31051852482245856,0.2761358061464342,3.859753002367219,0.036597530023672185,36.737036879438534,97.0,0.9901627036453923,3.20175308747041,0.5807160378254925,12.617530874704098,1
2616,6.0,0.28,0.27,15.5,0.036,31.0,134.0,0.99408,3.19,0.44,13.0,1
2617,7.03827128119959,0.2502098409319548,0.43127154342792196,1.727654256239918,0.04453210103160288,35.361728718800414,127.0,0.9935914813843599,3.5042593078200617,0.5614938821960699,10.272345743760082,1
2618,6.0,0.28,0.27,15.5,0.036,31.0,134.0,0.99408,3.19,0.44,13.0,1
2619,6.253105824487043,0.27531058244870427,0.27411490292521595,2.888976210191691,0.03553105824487043,36.5885097074784,96.1770194149568,0.9896962582992455,3.1506211648974087,0.6164596117008638,12.723447087756478,1
2620,6.873541597430068,0.2456696576935569,0.32659820538386586,1.8171729256668425,0.0350755954359141,46.92440456408591,136.0755954359141,0.9900657680292453,3.2588660684612885,0.4011339315387114,12.547083194860136,1
2621,6.9759244502416085,0.17804735269212962,0.3566161213702257,10.60976323653935,0.04264644854809028,20.22559190865162,90.0,0.9955255174316383,3.1532322427404513,0.4388720404567419,11.035355145190973,1
2622,6.854312835139684,0.4216514809776558,0.2664586177541879,3.115778278994381,0.03981100987318437,23.622019746368743,86.81100987318437,0.9888108800280838,2.994807136776532,0.41779802536312555,13.343302961955311,1
2623,6.1199768592067665,0.59195140433421,0.13403586822951163,3.4400694223797,0.0422003471118985,15.999421480169167,118.39953718413534,0.9905880948772523,3.276021983753572,0.7399421480169166,12.939780162464283,1
2624,6.04052186105708,0.3020056426610329,0.3515246823875957,1.2657968982382013,0.03840521861057079,18.063187592952804,77.0631875929528,0.9902467997195686,3.315425952837213,0.48557686849330367,11.665796898238202,1
2625,7.731147260153006,0.4306558219540983,0.2488250570433516,11.09617579948998,0.0315710331028051,41.0,166.74043949872495,0.994779235159898,3.1189617579949,0.4274043949872495,11.336338470178507,1
2626,6.400916295833609,0.21009162958336086,0.27009162958336086,4.485552871353582,0.04050458147916804,107.24312778124794,170.77519813542423,0.9925554612417702,3.0624312778124794,0.7096334816665566,10.851374443750412,1
2627,5.985045043036684,0.26598198278532637,0.2914954956963316,2.935495473403525,0.03935495473403525,37.14954956963316,143.70090086073367,0.9893622342237908,3.2484144182303005,0.3929909913926632,12.814954956963316,1
2628,6.074949143665794,0.2617158893312009,0.29,1.437474571832897,0.04996843214791121,33.59368642958224,127.0,0.9921280042162063,3.423116100141514,0.5356211857749346,10.70315678520888,1
2629,6.752864064161769,0.25977087486705847,0.3451718438497061,2.4292960962426533,0.03177577657745592,21.011456256647076,112.0,0.9895106708470403,3.160343687699412,0.44425534331794003,12.772995155086761,1
2630,6.2353439286793275,0.19116401783016823,0.39451146428931094,2.433051070817147,0.041176719643396635,22.725573214465545,86.72557321446554,0.989695301589302,3.1429312142641344,0.4929312142641346,12.44698410698101,1
2631,7.000751958694411,0.1724060051631986,0.36,10.16654177798246,0.03804511752166467,20.0,89.00751958694411,0.994798346741508,3.167443603097919,0.38541357728192616,11.52030025815993,1
2632,6.957094922214407,0.40642947020847986,0.2842863134723199,6.3285474611072035,0.03742863134723199,25.571368652768008,97.214315673616,0.9915914441502803,3.2414399559740783,0.5864294702084798,12.535705297915202,1
2633,7.140961750782598,0.23343278785216912,0.26656721214783086,6.11442626173897,0.026247103706957108,18.40961750782598,129.11442626173897,0.9922441136435827,3.1547595623043505,0.460480875391299,12.150579258608579,1
2634,7.020849261935674,0.2456573917283471,0.27774231792191456,2.388579724278238,0.03624568110288705,37.0,101.81142027572176,0.9918585652067913,3.2728286958641735,0.6135988386010467,11.075431889711295,1
2635,7.316081626297546,0.2467836747404908,0.3578557831603272,13.402870628603786,0.04983918373702454,34.83918373702454,199.62476205305725,0.9986825523483275,3.0432163252595092,0.46214421683967283,8.921442168396728,1
2636,7.136202118212383,0.2568249117411507,0.3949851941694684,1.8409494704469043,0.036181010591061914,51.72700353035397,164.72700353035398,0.9908816028242832,3.3036498234823015,0.3954599293929206,12.268249117411507,1
2637,7.201120020507105,0.2248044800820284,0.30597759958985793,11.671507190976874,0.033,27.40224004101421,97.0,0.9942854764923863,3.102737278851602,0.4055865597539147,10.915641593437726,1
2638,6.460872099530213,0.21586918507046807,0.30097819751174465,1.8608720995302128,0.03409781975117447,15.6467296267617,82.54890987558723,0.9910126104696712,3.2207601726291912,0.5031526174177873,11.145109012441276,1
2639,5.237896088163771,0.2831051955918114,0.28873679706120764,5.004731662038878,0.03491578647074718,63.87367970612076,137.83157294149436,0.9895336854117012,3.19,0.3597901793744137,12.378946617686795,1
2640,6.1,0.28,0.27,4.7,0.03,56.0,140.0,0.99042,3.16,0.42,12.5,1
2641,6.17887479845835,0.41538003224666414,0.19298621170708635,3.090424717841689,0.04004787641079156,26.72112520154165,158.60562600770825,0.992932675120925,3.4014362923237464,0.5880849435683377,11.074087157379193,1
2642,6.664259372002772,0.2572052346996997,0.31,3.146389058004158,0.02426805470997921,39.27376562000462,142.0,0.9909771314763075,3.2535169536994686,0.3972623437999538,11.56254609899515,1
2643,5.775491727795113,0.3263237591692669,0.40683812041536654,3.3683812041536654,0.027,20.280635340256108,125.84190602076832,0.9912806353402561,3.4277080078435382,0.4180635340256109,11.27193646597439,1
2644,6.544850253153804,0.22617969621543552,0.3169101518922822,2.296347721615766,0.03979401012615215,26.0,106.10299493692392,0.99049136600017,3.261694670900055,0.5624908607229328,11.95880202523043,1
2645,6.981284209904032,0.23689894693282293,0.4331557889136295,2.1128420990403276,0.04331557889136295,40.0,117.81284209904032,0.9911565558066486,3.180587369105564,0.5679642134510461,11.450821037696787,1
2646,7.302824580580852,0.20317995206638317,0.39766742210787265,1.921548921493621,0.03836400958672337,30.13075179751063,87.0,0.9904084737417426,3.1933576378091484,0.3555125299585105,12.294350838838294,1
2647,5.563189966230982,0.2886708474037575,0.3123924746732365,3.518608136347395,0.03842126644153988,43.60531661038497,118.39468338961503,0.9918817981025784,3.3478936677923006,0.3602658305192485,10.526176812999077,1
2648,7.089243925203797,0.30036633645516464,0.31178487850407594,6.1144194393478495,0.03546219626018986,38.17848785040759,114.64302429918482,0.9926320108036439,3.3318082803899496,0.5692907289755443,11.84302429918481,1
2649,7.2,0.25,0.28,14.4,0.055,55.0,205.0,0.9986,3.12,0.38,9.0,1
2650,6.851632418089078,0.21362756864331914,0.24423216341720566,1.7818621567834043,0.021846432683441136,17.0,80.18137843216596,0.9899707859610065,3.160278111156071,0.45879081045222697,12.227448627133619,1
2651,6.533616990704167,0.23100710340847233,0.325631197521111,1.7781559876055553,0.046209930402819455,34.0,126.10922006197222,0.9925882270216903,3.3820142068169443,0.5778155987605555,10.633616990704168,1
2652,6.340200284218397,0.11195994315632074,0.325641825933229,1.798309271775343,0.02814527246889237,23.290544937784734,93.0,0.9904799245613654,3.3356418259332288,0.6564182593322898,12.232435950227787,1
2653,6.675944974864797,0.23665980904867295,0.2770377989945919,6.216906683296447,0.038351889949729594,38.40755979891838,97.3518899497296,0.9921531679295452,3.1964811005027043,0.5225842110594892,11.614708140757134,1
2654,6.9,0.33,0.26,5.0,0.027,46.0,143.0,0.9924,3.25,0.43,11.2,1
2655,7.009825943864977,0.15491297193248818,0.3058955663189858,13.132958954295402,0.048312183929451656,45.90174056135024,120.39303775459905,0.9970360696224541,3.1724873571780665,0.38259967088944563,9.5,1
2656,7.890833104303691,0.17966388049113532,0.3301833379139262,1.2012222527595078,0.03306722390177294,20.01222252759508,71.97555494480984,0.992187410796577,3.120183337913926,0.38073335165570477,10.507333516557047,1
2657,7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,1
2658,7.2770186386194,0.2320158096302582,0.34540372772388006,1.8943534698439637,0.03565725578307327,42.0,120.65725578307327,0.9926685488433854,3.3651609252917236,0.45915302047659456,10.731451156614655,1
2659,7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,1
2660,7.2,0.37,0.15,2.0,0.029,27.0,87.0,0.9903,3.3,0.59,12.6,1
2661,6.476299711992563,0.22559250720018595,0.23424121039897736,4.46091354402696,0.03544074927998141,28.779625360009298,141.7796253600093,0.9939355504320111,3.3247400576014874,0.3828899135977688,10.07796253600093,1
2662,7.0,0.32,0.31,6.4,0.031,38.0,115.0,0.99235,3.38,0.58,12.2,1
2663,7.2359104334418385,0.23427263777054408,0.30845373993489666,2.5359104334418388,0.03713631888527204,39.2136318885272,119.5727362229456,0.9912219124024899,3.0656358266232644,0.5665004922620076,11.428179133116323,1
2664,6.5,0.30196600099209864,0.3186893326719343,2.1179600595259176,0.0434757330687737,34.0,89.86893326719343,0.9917471126147468,3.3621359960316055,0.6767233316798357,11.098300049604932,1
2665,6.725457143508798,0.18339428580117312,0.28,10.23394285801173,0.039,29.254571435087986,115.16971429005865,0.9945932628546665,3.1049085712982403,0.45848571450293285,10.950914287017596,1
2666,6.8117503419372545,0.2358166742652723,0.36836665146945535,2.601292027600435,0.03337250113979085,22.62749886020915,111.79083371326361,0.9899288834625096,3.1565333941221785,0.36326669706108927,12.432666970610892,1
2667,5.8095162081213605,0.3104507677531171,0.31974957347049054,4.5,0.024050085305901896,27.99499146940981,94.00500853059019,0.9890734729472876,3.2497996587763924,0.5203505971413133,13.692988057173734,1
2668,6.605638577491932,0.3265197967845618,0.26269604064308766,2.1763441659164844,0.038,58.40440609646315,137.46079187138247,0.9895911723894534,3.0404406096463146,0.4794361422508068,12.078678171061055,1
2669,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,1
2670,6.277048722145178,0.2622951277854822,0.4020843222244235,10.562529666732704,0.04404216111221174,56.97891944389413,149.0,0.9951050328051648,3.121662711102306,0.5702108055610587,10.584075574180488,1
2671,6.815765209673208,0.3104188688705887,0.2888423479032679,3.043106940313737,0.026157652096732084,36.88423479032679,107.23153041934641,0.9916143106940314,3.296108174839215,0.6242117395163396,11.404188688705888,1
2672,7.006316427746434,0.24189492832393017,0.27312278574178556,10.212632855492869,0.04037544285164289,26.936835722535662,113.68772142582145,0.9935717177876667,3.0618595001924986,0.49814049980750125,11.312632855492868,1
2673,7.0,0.23489959279427136,0.2644698778382814,8.961606515291658,0.026702008144114574,36.70200814411457,122.29799185588543,0.9921816626875578,3.0734096335148444,0.3861887376622412,12.544698778382815,1
2674,7.435411184865612,0.22895756588118577,0.30354111848656123,1.6,0.03237506578161265,29.812467109193676,118.0,0.99126668420843,3.2187532890806323,0.467501315632253,11.297904606704348,1
2675,7.38597033981248,0.32968255031078997,0.3219457241835229,3.2692268888011062,0.03363799307153397,22.19457241835229,93.0,0.991354388135925,3.1305888287715957,0.619457241835229,12.402713790823855,1
2676,6.438511964852214,0.2062644566407459,0.33626445664074595,1.3505782656298368,0.03649421734370163,45.0,124.12066300777623,0.9898710254226439,3.2661488035147785,0.3936198902332867,12.226445664074593,1
2677,6.4,0.24472289382791146,0.31472289382791147,1.9026501726968212,0.03611084246883541,40.527710617208854,114.0,0.9913563613530557,3.341662637032531,0.6222168493767083,11.274939555487968,1
2678,7.0461438446007385,0.193846042717786,0.2969237436932841,4.123064698956458,0.03792316582577121,26.0,76.0,0.9913569338563748,2.930768341742288,0.5392316582577121,11.192287689201478,1
2679,7.0,0.26974448520612826,0.26497444852061286,8.155365810671306,0.027,37.0,122.0,0.9919666097432014,3.1047700366855153,0.46933566153593353,12.549744485206128,1
2680,6.247336105798536,0.2169906346170592,0.44128512018602806,4.301727355907383,0.03769906346170592,30.84953173085296,129.92476586542648,0.9916525410962359,3.3620374615317634,0.35031321633485046,11.53761706728676,1
2681,6.544364183512456,0.2077817908243772,0.2924000501553085,6.169821920668451,0.03742545773715599,78.86181339426601,158.22182091756227,0.9936674928514693,3.070363681959371,0.7722182091756228,10.638908954121886,1
2682,5.383568829869788,0.2599060834244793,0.33009391657552073,6.619722480859356,0.036239444961718714,58.201878331510414,178.0,0.9915061071157604,3.433849733479167,0.4129579490703116,11.974177172317713,1
2683,8.7,0.23,0.32,13.4,0.044,35.0,169.0,0.99975,3.12,0.47,8.8,1
2684,6.699084136607994,0.2264529652085321,0.3635470347914679,14.067277242261337,0.03435470347914679,47.0,131.65445515477327,0.9957314902138645,3.3397252409823985,0.5740049664874705,11.5608661985173,1
2685,6.549954073153475,0.263564211495546,0.23856880418019857,2.23564211495546,0.043429358745940436,29.571559790990072,133.21422010450496,0.9905643578850446,3.149990814630695,0.5057247832792058,11.76417417765844,1
2686,7.574590343524067,0.4,0.2996135959660048,6.970726303184114,0.035823184242039716,26.392271919320095,97.3922719193201,0.9922723892770267,3.167845438386402,0.5133137737155837,12.44309123227196,1
2687,6.4,0.28,0.29,1.6,0.052,34.0,127.0,0.9929,3.48,0.56,10.5,1
2688,7.104615798604475,0.26096990866531466,0.39683610960162236,6.785685114742378,0.04058662009363077,29.65819451991888,150.34180548008112,0.9945956120365339,3.15,0.567090274004056,10.485217625298182,1
2689,7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7,1
2690,7.0,0.32,0.31,6.4,0.031,38.0,115.0,0.99235,3.38,0.58,12.2,1
2691,7.199502719910269,0.2000994560179462,0.3399502719910269,2.7004972800897313,0.03200497280089731,48.99502719910269,151.0099456017946,0.9899995027199102,3.159950271991027,0.3899502719910269,12.7,1
2692,6.789319275458935,0.3183176714524973,0.26,8.287050193655382,0.03191588357262486,38.40453816360711,122.70226908180355,0.9915145267008342,3.0108411642737516,0.3119092367278579,12.289319275458935,1
